b3001,b3002,b3003,b3004,b3005,b3006,b3007,b3008,b3009,b3010,b3011,b3012,b3013
-200,-200,-88,-101,-89,-91,-200,-200,-200,-200,-105,-200,-200
-200,-87,-200,-200,-90,-89,-200,-200,-200,-200,-200,-200,-200
-200,-92,-200,-100,-200,-91,-200,-200,-200,-200,-200,-200,-200
-200,-93,-200,-200,-91,-91,-200,-200,-200,-200,-200,-200,-200
-200,-84,-90,-200,-90,-200,-200,-99,-200,-200,-200,-200,-200
-200,-91,-90,-200,-90,-97,-200,-101,-200,-200,-200,-200,-200
-200,-90,-95,-200,-89,-90,-103,-200,-200,-200,-200,-200,-200
-200,-82,-95,-96,-93,-200,-200,-100,-200,-200,-200,-200,-200
-200,-80,-90,-200,-91,-94,-200,-200,-200,-200,-200,-200,-200
-200,-80,-89,-200,-96,-200,-200,-99,-200,-200,-200,-200,-200
-200,-78,-91,-200,-97,-94,-200,-98,-200,-200,-200,-200,-200
-200,-77,-90,-102,-90,-95,-200,-200,-200,-200,-200,-200,-200
-200,-78,-200,-96,-91,-95,-200,-200,-200,-200,-200,-200,-200
-200,-81,-90,-200,-89,-200,-200,-200,-200,-200,-200,-200,-200
-200,-82,-89,-102,-97,-200,-200,-98,-200,-200,-200,-200,-200
-200,-78,-87,-200,-97,-95,-200,-96,-200,-200,-200,-200,-200
-200,-80,-90,-200,-200,-95,-200,-200,-200,-200,-200,-200,-200
-200,-81,-89,-200,-101,-95,-200,-95,-200,-200,-200,-200,-200
-200,-81,-89,-97,-200,-90,-200,-200,-200,-200,-200,-200,-200
-200,-83,-90,-95,-90,-89,-200,-200,-200,-200,-200,-200,-200
-200,-77,-90,-96,-200,-95,-200,-200,-200,-200,-200,-200,-200
-200,-80,-95,-200,-88,-98,-200,-200,-200,-200,-200,-200,-200
-200,-75,-88,-100,-95,-98,-200,-98,-200,-200,-200,-200,-200
-200,-78,-90,-99,-97,-93,-200,-96,-200,-200,-200,-200,-200
-200,-78,-90,-99,-97,-93,-200,-96,-200,-200,-200,-200,-200
-200,-74,-91,-200,-89,-95,-200,-96,-200,-200,-200,-200,-200
-200,-81,-89,-200,-200,-91,-200,-200,-200,-200,-200,-200,-200
-200,-80,-91,-96,-89,-93,-200,-200,-200,-200,-200,-200,-200
-200,-77,-90,-95,-90,-95,-200,-200,-200,-200,-200,-200,-200
-200,-79,-88,-90,-88,-90,-200,-200,-200,-200,-200,-200,-200
-200,-79,-90,-200,-90,-96,-200,-200,-200,-200,-200,-200,-200
-200,-77,-91,-100,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-89,-200,-103,-90,-200,-200,-200,-200,-200,-200,-200,-200
-200,-86,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-91,-200,-200,-200,-93,-200,-200,-200,-200,-200,-200,-200
-200,-90,-91,-200,-91,-200,-200,-200,-200,-200,-200,-200,-200
-200,-90,-97,-101,-91,-99,-200,-200,-200,-200,-200,-200,-200
-200,-93,-200,-200,-200,-97,-200,-200,-200,-200,-200,-200,-200
-200,-200,-97,-99,-200,-103,-200,-200,-200,-200,-200,-200,-200
-200,-95,-92,-200,-92,-200,-200,-200,-200,-200,-200,-200,-200
-200,-89,-200,-200,-91,-200,-200,-200,-200,-200,-200,-200,-200
-200,-87,-200,-101,-91,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-97,-98,-95,-200,-200,-200,-200,-200,-200,-200,-200
-200,-89,-97,-200,-200,-105,-200,-200,-200,-200,-200,-200,-200
-200,-89,-200,-98,-92,-105,-200,-200,-200,-200,-200,-200,-200
-200,-92,-200,-100,-200,-97,-200,-200,-200,-200,-200,-200,-200
-200,-84,-90,-98,-200,-91,-200,-200,-200,-200,-200,-200,-200
-200,-93,-200,-200,-103,-94,-200,-200,-200,-200,-200,-200,-200
-200,-86,-200,-200,-100,-86,-200,-200,-200,-200,-200,-200,-200
-200,-86,-91,-200,-200,-88,-200,-200,-200,-200,-200,-200,-200
-200,-79,-200,-200,-98,-79,-200,-100,-200,-200,-200,-200,-200
-200,-83,-89,-103,-93,-200,-200,-200,-200,-200,-200,-200,-200
-200,-79,-90,-95,-91,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-92,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-89,-200,-96,-94,-200,-98,-200,-200,-200,-200,-200
-200,-76,-200,-200,-97,-94,-200,-101,-200,-200,-200,-200,-200
-200,-80,-95,-200,-90,-87,-200,-200,-200,-200,-200,-200,-200
-200,-81,-91,-200,-93,-96,-200,-200,-200,-200,-200,-200,-200
-200,-80,-200,-200,-200,-95,-200,-200,-200,-200,-200,-200,-200
-200,-78,-97,-100,-91,-95,-200,-200,-200,-200,-200,-200,-200
-200,-74,-91,-200,-96,-101,-200,-200,-200,-200,-200,-200,-200
-200,-84,-200,-200,-92,-94,-200,-200,-200,-200,-200,-200,-200
-200,-71,-200,-100,-97,-96,-200,-200,-200,-200,-200,-200,-200
-200,-88,-200,-99,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-75,-90,-200,-93,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-89,-89,-200,-200,-200,-200,-200,-200,-200
-200,-80,-200,-98,-87,-200,-200,-200,-200,-104,-200,-200,-200
-200,-200,-200,-200,-92,-200,-200,-200,-200,-200,-200,-200,-200
-200,-88,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-96,-200,-200,-97,-89,-200,-200,-200,-200,-200,-200,-200
-200,-97,-200,-200,-89,-87,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-85,-83,-99,-95,-200,-200,-200,-200,-200
-200,-200,-200,-200,-83,-91,-200,-200,-200,-200,-200,-200,-200
-200,-90,-103,-200,-75,-91,-200,-200,-200,-200,-200,-200,-200
-200,-89,-200,-200,-77,-96,-200,-92,-200,-200,-200,-200,-200
-100,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200
-200,-103,-200,-200,-200,-200,-200,-86,-200,-200,-200,-200,-200
-96,-86,-104,-200,-91,-101,-200,-200,-200,-200,-200,-200,-200
-200,-93,-200,-200,-92,-200,-200,-83,-200,-200,-104,-200,-200
-102,-95,-200,-200,-94,-104,-200,-78,-200,-200,-200,-200,-200
-200,-101,-200,-200,-93,-200,-200,-84,-200,-93,-200,-200,-200
-200,-102,-200,-200,-108,-99,-200,-200,-200,-90,-200,-200,-200
-200,-101,-200,-200,-99,-106,-200,-86,-200,-89,-200,-200,-200
-200,-105,-200,-200,-101,-104,-200,-103,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-105,-200,-102,-200,-200,-200,-200,-200
-200,-200,-200,-200,-104,-99,-200,-90,-200,-106,-200,-200,-200
-200,-200,-200,-200,-100,-97,-200,-78,-200,-98,-200,-200,-200
-200,-200,-200,-200,-98,-97,-200,-92,-200,-200,-200,-200,-200
-200,-200,-200,-200,-102,-200,-200,-81,-200,-96,-200,-200,-200
-200,-200,-200,-200,-96,-200,-200,-200,-200,-99,-200,-200,-200
-200,-107,-200,-200,-200,-200,-200,-91,-200,-99,-101,-200,-200
-200,-200,-200,-200,-100,-200,-200,-90,-200,-93,-200,-200,-200
-200,-200,-200,-200,-102,-200,-200,-96,-200,-91,-96,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-200,-99,-91,-200,-200
-200,-200,-200,-200,-101,-200,-200,-200,-105,-89,-105,-200,-200
-200,-200,-200,-200,-200,-200,-200,-89,-200,-90,-100,-200,-200
-200,-200,-200,-200,-200,-200,-200,-102,-200,-86,-99,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-98,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-200,-86,-101,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-93,-89,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-200,-105,-100,-200,-200
-200,-200,-200,-200,-200,-200,-200,-101,-103,-85,-104,-200,-200
-200,-200,-200,-200,-200,-200,-200,-103,-200,-83,-92,-200,-200
-200,-200,-200,-200,-200,-200,-200,-90,-200,-88,-97,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-200,-91,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-200,-91,-200,-200,-200
-200,-200,-200,-200,-103,-101,-200,-200,-200,-91,-200,-200,-200
-200,-200,-200,-200,-90,-101,-200,-81,-200,-98,-200,-200,-200
-200,-200,-200,-200,-98,-99,-200,-87,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-102,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-95,-98,-200,-200,-200,-200,-200,-200,-200
-97,-200,-200,-200,-200,-91,-200,-85,-200,-100,-200,-200,-200
-93,-200,-200,-200,-91,-91,-200,-87,-200,-200,-200,-200,-200
-96,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-96,-200,-200,-98,-200,-200,-200,-200,-200
-89,-98,-200,-200,-200,-94,-200,-92,-200,-200,-200,-200,-200
-102,-90,-200,-200,-200,-95,-200,-92,-200,-200,-200,-200,-200
-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200
-200,-97,-200,-200,-77,-98,-200,-98,-200,-200,-200,-200,-200
-99,-97,-200,-200,-79,-97,-200,-200,-200,-99,-200,-200,-200
-100,-94,-200,-200,-80,-200,-200,-98,-200,-98,-200,-200,-200
-200,-95,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-108,-98,-200,-200,-78,-200,-200,-200,-200,-98,-200,-200,-200
-200,-101,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-100,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200
-200,-98,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-95,-200,-200,-81,-200,-200,-200,-200,-105,-200,-200,-200
-200,-90,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-91,-200,-200,-200,-200,-200,-98,-200,-99,-200,-200,-200
-103,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200
-200,-91,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-91,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-98,-200,-200,-200,-200,-200,-200,-200,-104,-200,-200,-200
-200,-98,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-96,-200,-200,-200,-200,-200,-200,-200
-200,-99,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-101,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
-200,-95,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-95,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-100,-95,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-93,-200,-200,-200,-200,-200,-97,-200,-200,-200,-200,-200
-200,-89,-200,-200,-200,-99,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-86,-89,-200,-92,-200,-200,-200,-200,-200
-200,-95,-200,-200,-200,-92,-200,-200,-200,-200,-200,-200,-200
-83,-200,-200,-200,-200,-200,-200,-92,-200,-200,-200,-200,-200
-90,-200,-200,-200,-200,-200,-200,-87,-200,-100,-200,-200,-200
-200,-101,-200,-200,-200,-101,-200,-88,-200,-200,-200,-200,-200
-82,-200,-200,-200,-85,-200,-200,-200,-200,-200,-200,-200,-200
-200,-103,-200,-200,-200,-200,-200,-98,-200,-200,-200,-200,-200
-77,-200,-200,-200,-200,-200,-200,-94,-100,-200,-200,-200,-200
-105,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-104,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-80,-76,-200,-200,-82,-200,-80,-80,-200,-88,-200,-200,-200
-77,-76,-200,-200,-70,-200,-80,-80,-200,-88,-200,-200,-200
-76,-200,-200,-200,-71,-200,-80,-80,-200,-88,-200,-200,-200
-200,-200,-200,-200,-70,-200,-78,-80,-200,-89,-200,-200,-200
-200,-200,-200,-200,-70,-200,-200,-76,-200,-88,-200,-200,-200
-200,-200,-200,-200,-69,-200,-200,-76,-200,-200,-200,-200,-200
-200,-76,-200,-200,-71,-200,-200,-76,-200,-200,-200,-200,-200
-200,-76,-200,-200,-67,-200,-200,-82,-200,-200,-200,-200,-200
-200,-76,-200,-200,-68,-82,-200,-88,-200,-200,-200,-200,-200
-200,-76,-200,-200,-73,-82,-200,-83,-200,-200,-200,-200,-200
-200,-79,-200,-200,-75,-82,-200,-78,-200,-200,-200,-200,-200
-200,-79,-200,-200,-72,-82,-200,-78,-200,-200,-200,-200,-200
-200,-74,-200,-200,-72,-78,-200,-78,-200,-200,-200,-200,-200
-200,-74,-200,-200,-65,-81,-200,-78,-200,-200,-200,-200,-200
-200,-74,-200,-200,-73,-200,-200,-80,-200,-200,-200,-200,-200
-200,-80,-200,-200,-71,-200,-200,-80,-200,-200,-200,-200,-200
-200,-72,-200,-200,-79,-200,-200,-76,-200,-200,-200,-200,-200
-200,-72,-200,-79,-73,-200,-200,-76,-200,-200,-200,-200,-200
-200,-73,-200,-79,-78,-200,-200,-76,-200,-200,-200,-200,-200
-200,-73,-80,-79,-81,-200,-200,-79,-200,-200,-200,-200,-200
-200,-79,-80,-79,-80,-200,-200,-76,-200,-200,-200,-200,-200
-200,-75,-80,-81,-78,-200,-200,-81,-200,-200,-200,-200,-200
-200,-75,-80,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
-200,-67,-78,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
-200,-67,-79,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200
-200,-68,-79,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
-200,-68,-79,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
-200,-69,-81,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
-200,-70,-84,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
-200,-70,-84,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200
-200,-70,-80,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
-200,-70,-80,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
-200,-70,-78,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200
-200,-70,-79,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
-200,-70,-80,-200,-78,-83,-200,-200,-200,-200,-200,-200,-200
-200,-70,-82,-200,-78,-83,-200,-200,-200,-200,-200,-200,-200
-200,-75,-80,-200,-78,-83,-200,-200,-200,-200,-200,-200,-200
-200,-78,-85,-200,-80,-83,-200,-200,-200,-200,-200,-200,-200
-200,-75,-200,-200,-80,-81,-200,-200,-200,-200,-200,-200,-200
-200,-75,-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200
-200,-75,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-74,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-74,-80,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
-200,-200,-80,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
-200,-200,-85,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
-200,-200,-80,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-85,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-74,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
-200,-81,-75,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
-200,-81,-76,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
-200,-81,-77,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
-200,-81,-77,-200,-200,-85,-200,-200,-200,-200,-200,-200,-200
-200,-81,-79,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
-200,-81,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-79,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-79,-76,-200,-79,-200,-200,-200,-200,-200,-200,-200
-200,-200,-79,-76,-200,-79,-200,-200,-200,-200,-200,-200,-200
-200,-200,-79,-76,-200,-79,-200,-200,-200,-200,-200,-200,-200
-200,-200,-80,-76,-200,-79,-200,-200,-200,-200,-200,-200,-200
-200,-200,-78,-68,-200,-84,-200,-200,-200,-200,-200,-200,-200
-200,-200,-81,-68,-200,-74,-200,-200,-200,-200,-200,-200,-200
-200,-82,-76,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-82,-76,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-82,-76,-66,-200,-200,-81,-200,-200,-200,-200,-200,-200
-200,-82,-76,-66,-200,-200,-81,-200,-200,-200,-200,-200,-200
-200,-80,-200,-71,-200,-200,-81,-200,-200,-200,-200,-200,-200
-200,-81,-200,-75,-200,-200,-81,-200,-200,-200,-200,-200,-200
-200,-200,-200,-76,-200,-200,-83,-200,-200,-200,-200,-200,-200
-200,-200,-200,-76,-200,-200,-79,-200,-200,-200,-200,-200,-200
-200,-200,-200,-78,-200,-79,-82,-200,-200,-200,-200,-200,-200
-200,-200,-200,-78,-200,-79,-79,-200,-200,-200,-200,-200,-200
-200,-200,-200,-77,-200,-79,-83,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-79,-77,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-76,-67,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-79,-67,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-79,-77,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-79,-73,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-81,-73,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-77,-79,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-77,-79,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-81,-79,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-80,-80,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-74,-80,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-78,-80,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-73,-79,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-74,-79,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-70,-83,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-76,-83,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-74,-83,-200,-200,-200,-200,-200,-200
-200,-82,-200,-200,-200,-69,-83,-200,-200,-200,-200,-200,-200
-200,-82,-200,-200,-200,-80,-80,-200,-200,-200,-200,-200,-200
-200,-82,-200,-200,-200,-66,-80,-200,-200,-200,-200,-200,-200
-200,-82,-200,-200,-200,-65,-85,-200,-200,-200,-200,-200,-200
-200,-81,-200,-200,-77,-58,-83,-200,-200,-200,-200,-200,-200
-200,-86,-200,-200,-77,-59,-83,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-77,-78,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-77,-72,-200,-200,-200,-200,-200,-200,-200
-200,-81,-200,-200,-76,-69,-200,-200,-200,-200,-200,-200,-200
-200,-81,-200,-200,-76,-78,-200,-200,-200,-200,-200,-200,-200
-200,-81,-200,-200,-200,-78,-88,-200,-200,-200,-200,-200,-200
-200,-81,-200,-200,-74,-73,-88,-200,-200,-200,-200,-200,-200
-200,-82,-200,-200,-74,-79,-88,-200,-200,-200,-200,-200,-200
-200,-81,-200,-200,-74,-81,-88,-200,-200,-200,-200,-200,-200
-200,-200,-200,-86,-74,-78,-89,-200,-200,-200,-200,-200,-200
-200,-200,-200,-86,-78,-78,-87,-200,-200,-200,-200,-200,-200
-200,-200,-200,-86,-78,-78,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-86,-75,-79,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-85,-70,-81,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-88,-70,-81,-200,-75,-200,-200,-200,-200,-200
-200,-200,-200,-200,-61,-81,-200,-75,-200,-200,-200,-200,-200
-200,-200,-200,-200,-61,-81,-200,-75,-200,-200,-200,-200,-200
-200,-200,-200,-200,-67,-200,-200,-75,-200,-200,-200,-200,-200
-200,-200,-200,-200,-67,-200,-200,-71,-200,-200,-200,-200,-200
-200,-81,-200,-200,-68,-200,-200,-72,-200,-200,-200,-200,-200
-200,-81,-200,-200,-74,-200,-200,-78,-200,-200,-200,-200,-200
-200,-81,-200,-200,-79,-200,-200,-77,-200,-200,-200,-200,-200
-75,-81,-200,-200,-78,-200,-200,-77,-200,-200,-200,-200,-200
-75,-81,-200,-200,-77,-200,-200,-77,-200,-200,-200,-200,-200
-75,-81,-200,-200,-78,-200,-200,-79,-200,-200,-200,-200,-200
-75,-200,-200,-200,-77,-200,-200,-78,-200,-200,-200,-200,-200
-77,-200,-200,-200,-77,-200,-200,-78,-200,-200,-200,-200,-200
-78,-200,-200,-200,-77,-200,-200,-81,-200,-200,-200,-200,-200
-75,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
-72,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-69,-200,-200,-200,-200,-200,-200,-200,-84,-200,-200,-200,-200
-69,-200,-200,-200,-200,-200,-200,-200,-84,-200,-200,-200,-200
-71,-200,-200,-200,-200,-200,-200,-200,-84,-200,-200,-200,-200
-66,-200,-200,-200,-200,-200,-200,-200,-84,-200,-200,-200,-200
-66,-200,-200,-200,-200,-200,-200,-200,-83,-200,-200,-200,-200
-72,-200,-200,-200,-200,-200,-200,-200,-85,-200,-200,-200,-200
-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
